name,team,position,games,receptions,targets,receiving_yards,rec_ypg,receiving_tds,ypr,receiving_fumbles,receiving_2pt_conversions,target_share,air_yards_share,carries,rushing_yards,rush_ypg,rushing_tds,rush_td_percentage,rushing_fumbles,rushing_2pt_conversions,completions,attempts,comp_percentage,passing_yards,pass_ypg,passing_tds,passing_2pt_conversions,td_percentage,interceptions,sacks,sack_fumbles,offense_snaps,teams_offense_snaps,round,overall,stadium_name,stadium_weather_type,stadium_surface
Randall Cobb,NYJ,WR,12.0,47.72727272727273,70.63636363636364,572.2727272727273,46.39454545454546,4.090909090909091,11.713636363636363,0.5454545454545454,0.2727272727272727,0.16272727272727272,0.15818181818181817,4.636363636363637,20.636363636363637,2.090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.9090909090909091,0.06454545454545454,0.0,0.0,0.09,0.0,0.0,0.0,559.8181818181819,805.0909090909091,2.0,64.0,MetLife Stadium,cold,FieldTurf
Rashaad Penny,PHI,RB,7.0,4.666666666666667,6.166666666666667,37.833333333333336,4.19,0.16666666666666666,5.951666666666667,0.0,0.0,0.024999999999999998,-0.0016666666666666668,58.0,325.1666666666667,40.410000000000004,2.1666666666666665,0.02666666666666667,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025000000000000005,0.0,0.0,0.0,136.83333333333334,449.1666666666667,1.0,27.0,Lincoln Financial Field,cold,Grass
Rashee Rice,KC,WR,16.0,79.0,102.0,938.0,58.62,7.0,11.87,2.0,0.0,0.18,0.15,1.0,-3.0,-0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,622.0,1076.0,2.0,55.0,Arrowhead Stadium,cold,Grass
Rashid Shaheed,NO,WR,13.0,37.0,54.5,603.5,46.144999999999996,3.5,16.53,0.5,0.0,0.14,0.20500000000000002,5.5,47.0,3.825,0.5,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,448.5,861.5,0.0,0.0,Mercedes-Benz Superdome,indoor,FieldTurf
Rashod Bateman,BAL,WR,11.0,31.0,50.666666666666664,389.0,38.29666666666667,1.3333333333333333,13.89,0.3333333333333333,0.0,0.16333333333333333,0.22666666666666668,0.3333333333333333,6.0,0.39999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,459.3333333333333,770.3333333333334,1.0,27.0,M&T Bank Stadium,moderate,FieldTurf
Ray-Ray McCloud,SF,WR,10.6,18.0,26.8,153.6,13.716,0.2,9.352,0.2,0.0,0.06799999999999999,0.054000000000000006,3.0,38.4,3.482,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,236.0,714.8,0.0,0.0,Levi's Stadium,moderate,Grass
Rhamondre Stevenson,NE,RB,13.666666666666666,40.333333333333336,52.333333333333336,260.6666666666667,18.28,0.3333333333333333,7.05,1.0,0.0,0.12,0.0,166.33333333333334,755.0,54.419999999999995,4.666666666666667,0.03,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333333333334,0.0,0.0,0.0,483.3333333333333,869.3333333333334,4.0,120.0,Gillette Stadium,cold,FieldTurf
Richie James,KC,WR,8.6,21.0,28.6,274.4,30.663999999999998,1.4,16.09,0.0,0.0,0.096,0.124,0.8,1.0,0.057999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06799999999999999,0.0,0.0,0.0,267.4,583.0,7.0,240.0,Arrowhead Stadium,cold,Grass
Rico Dowdle,DAL,RB,9.0,8.5,11.0,72.0,4.5,1.0,4.235,0.0,0.0,0.02,0.0,48.0,192.5,17.28,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,129.0,637.5,0.0,0.0,AT&T Stadium,indoor,FieldTurf
River Cracraft,MIA,WR,4.5,6.25,9.25,77.0,22.6475,0.75,18.9,0.0,0.0,0.06,0.0975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0825,0.0,0.0,0.0,85.75,297.5,0.0,0.0,Hard Rock Stadium,warm,Grass
Robbie Chosen,MIA,WR,5.0,4.0,6.0,126.0,25.2,1.0,31.5,0.0,0.0,0.04,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,83.0,342.0,0.0,0.0,Hard Rock Stadium,warm,Grass
Robert Tonyan,CHI,TE,10.833333333333334,24.666666666666668,32.166666666666664,258.1666666666667,21.485,2.8333333333333335,11.816666666666668,0.0,0.0,0.085,0.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11833333333333333,0.0,0.0,0.0,319.3333333333333,709.5,0.0,0.0,Soldier Field,cold,Grass
Robert Woods,HOU,WR,14.090909090909092,60.27272727272727,96.63636363636364,730.0,52.10181818181818,3.4545454545454546,12.114545454545453,0.45454545454545453,0.2727272727272727,0.2081818181818182,0.24636363636363637,6.818181818181818,46.72727272727273,3.22,0.45454545454545453,0.028181818181818183,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05818181818181818,0.0,0.0,0.0,806.7272727272727,956.4545454545455,2.0,41.0,NRG Stadium,indoor,Grass
Rod Williams,PIT,TE,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Heinz Field,cold,Grass
Romeo Doubs,GB,WR,15.0,50.5,81.5,549.5,36.17,5.5,10.77,1.5,0.0,0.165,0.21000000000000002,0.5,5.5,0.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10500000000000001,0.0,0.0,0.0,687.0,996.0,4.0,132.0,Lambeau Field,cold,Grass
Rondale Moore,ARI,WR,13.0,45.0,60.666666666666664,400.3333333333333,34.51,1.0,8.986666666666666,0.6666666666666666,0.0,0.15333333333333335,0.09000000000000001,17.333333333333332,83.0,5.093333333333334,0.3333333333333333,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,549.3333333333334,887.6666666666666,2.0,49.0,State Farm Stadium,indoor,Grass
Ronnie Bell,SF,WR,8.0,6.0,13.0,68.0,8.5,3.0,11.33,0.0,0.0,0.06,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,125.0,542.0,7.0,253.0,Levi's Stadium,moderate,Grass
Ronnie Rivers,LA,RB,4.5,5.0,5.0,25.5,8.82,0.0,5.1,0.0,0.0,0.05,-0.049999999999999996,20.5,75.0,14.465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.5,301.5,0.0,0.0,Los Angeles Memorial Coliseum,warm,Grass
Roschon Johnson,CHI,RB,15.0,34.0,40.0,209.0,13.93,0.0,6.15,0.0,0.0,0.09,-0.01,81.0,352.0,23.47,2.0,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,395.0,1013.0,4.0,115.0,Soldier Field,cold,Grass
Ross Dwelley,SF,TE,4.5,7.333333333333333,10.0,86.33333333333333,15.986666666666666,0.8333333333333334,14.285000000000002,0.0,0.0,0.06166666666666667,0.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12666666666666668,0.0,0.0,0.0,142.5,300.1666666666667,0.0,0.0,Levi's Stadium,moderate,Grass
Royce Freeman,LA,RB,9.833333333333334,13.833333333333334,17.166666666666668,86.16666666666667,8.431666666666667,0.16666666666666666,7.533333333333334,0.0,0.0,0.045000000000000005,0.0,75.0,285.8333333333333,27.791666666666668,1.6666666666666667,0.015,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.0,0.0,0.0,236.83333333333334,655.6666666666666,3.0,71.0,Los Angeles Memorial Coliseum,warm,Grass
Russell Wilson,DEN,QB,15.636363636363637,0.45454545454545453,0.45454545454545453,1.9090909090909092,0.12000000000000001,0.09090909090909091,1.2727272727272727,0.09090909090909091,0.0,0.0,0.0,80.63636363636364,438.0,27.757272727272724,2.272727272727273,0.028181818181818183,3.272727272727273,0.0,310.54545454545456,479.27272727272725,0.6472727272727273,3685.0,235.3381818181818,28.0,0.8181818181818182,0.056363636363636366,8.727272727272727,44.90909090909091,5.454545454545454,1005.1818181818181,1024.1818181818182,3.0,75.0,Empower Field at Mile High,cold,Grass
Ryan Tannehill,TEN,QB,13.8,0.4,0.5,0.8,0.05800000000000001,0.1,0.8,0.0,0.0,0.0,0.0,39.1,189.2,13.324000000000002,2.5,0.06,2.2,0.3,278.1,428.0,0.651,3158.7,224.839,20.7,0.5,0.05,10.2,38.0,4.7,849.2,878.9,1.0,8.0,Nissan Stadium,moderate,Grass
Salvon Ahmed,MIA,RB,7.5,10.0,14.25,68.5,8.6775,0.25,7.2,0.0,0.25,0.052500000000000005,0.0075,40.75,148.25,21.525000000000002,1.25,0.0425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,134.0,496.5,0.0,0.0,Hard Rock Stadium,warm,Grass
Sam Darnold,SF,QB,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.666666666666664,126.16666666666667,11.816666666666668,2.1666666666666665,0.06,2.6666666666666665,0.0,180.33333333333334,301.8333333333333,0.6,2010.6666666666667,177.96333333333334,10.5,0.8333333333333334,0.03833333333333334,9.333333333333334,24.833333333333332,3.5,611.3333333333334,710.1666666666666,1.0,3.0,Levi's Stadium,moderate,Grass
Sam Howell,WAS,QB,9.0,0.5,0.5,2.0,0.12,0.0,2.0,0.0,0.0,0.0,0.0,26.5,149.0,25.235,3.0,0.15000000000000002,0.5,0.5,199.5,315.5,0.605,2057.5,200.56,11.0,0.5,0.06,11.0,34.0,1.5,563.5,587.0,5.0,144.0,FedEx Field,moderate,Grass
Sam LaPorta,DET,TE,17.0,86.0,120.0,889.0,52.29,10.0,10.34,0.0,2.0,0.22,0.21,1.0,4.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,981.0,1186.0,2.0,34.0,Ford Field,indoor,FieldTurf
Samaje Perine,DEN,RB,11.0,21.571428571428573,25.428571428571427,170.14285714285714,11.28857142857143,0.8571428571428571,5.692857142857142,0.2857142857142857,0.0,0.05714285714285715,-0.004285714285714286,64.85714285714286,261.42857142857144,21.822857142857142,1.1428571428571428,0.017142857142857144,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018571428571428572,0.0,0.0,0.0,211.28571428571428,616.2857142857143,4.0,114.0,Empower Field at Mile High,cold,Grass
Samori Toure,GB,WR,6.0,6.5,14.0,80.0,15.125,0.5,13.075,0.5,0.5,0.07500000000000001,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,101.0,392.0,0.0,0.0,Lambeau Field,cold,Grass
Saquon Barkley,NYG,RB,12.333333333333334,48.0,66.0,350.0,28.349999999999998,2.0,7.585,0.3333333333333333,0.16666666666666666,0.15833333333333333,-0.0016666666666666635,200.16666666666666,868.5,62.028333333333336,5.833333333333333,0.021666666666666667,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024999999999999998,0.0,0.0,0.0,622.1666666666666,814.3333333333334,1.0,2.0,MetLife Stadium,cold,FieldTurf
Scott Miller,ATL,WR,9.6,17.0,28.8,217.0,20.064,1.2,12.168000000000001,0.0,0.0,0.072,0.124,1.6,16.2,2.422,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094,0.0,0.0,0.0,215.2,674.8,0.0,0.0,Mercedes-Benz Stadium,indoor,FieldTurf
Sean Clifford,GB,QB,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-2.0,-1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,37.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,13.0,136.0,0.0,0.0,Lambeau Field,cold,Grass
Sean McKeon,DAL,TE,2.6666666666666665,2.0,3.6666666666666665,12.666666666666666,4.083333333333333,0.3333333333333333,4.083333333333333,0.0,0.0,0.03666666666666667,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,35.333333333333336,190.0,0.0,0.0,AT&T Stadium,indoor,FieldTurf
Sean Tucker,TB,RB,3.0,2.0,2.0,9.0,3.0,0.0,4.5,0.0,0.0,0.02,0.0,15.0,23.0,7.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,183.0,0.0,0.0,Raymond James Stadium,warm,Grass
Shedrick Jackson,CIN,WR,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,63.0,0.0,0.0,Paul Brown Stadium,cold,FieldTurf
Simi Fehoko,LAC,WR,1.5,2.0,3.0,16.5,10.5,0.5,8.5,0.0,0.0,0.05,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,17.5,100.0,5.0,179.0,Dignity Health Sports Park,warm,Grass
Skyy Moore,KC,WR,13.5,21.5,35.5,247.0,18.314999999999998,0.5,11.489999999999998,0.0,0.0,0.07500000000000001,0.08,3.0,23.5,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,391.0,926.5,2.0,54.0,Arrowhead Stadium,cold,Grass
Stefon Diggs,BUF,WR,15.11111111111111,90.0,130.88888888888889,1110.5555555555557,72.86444444444444,7.444444444444445,12.676666666666668,1.1111111111111112,0.2222222222222222,0.2544444444444445,0.33888888888888885,3.5555555555555554,18.0,1.228888888888889,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.07888888888888888,0.0,0.1111111111111111,0.0,833.4444444444445,1028.4444444444443,5.0,146.0,New Era Field,cold,FieldTurf
Stephen Sullivan,CAR,TE,5.0,4.666666666666667,10.333333333333334,57.0,8.0,0.0,11.14,0.0,0.0,0.05000000000000001,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.66666666666667,338.3333333333333,7.0,251.0,Bank of America Stadium,moderate,Grass
Sterling Shepard,NYG,WR,10.625,46.5,71.0,511.875,48.15375,2.875,10.485,0.125,0.375,0.19625,0.23625,3.0,23.25,1.8687500000000001,0.125,0.02125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.0,0.0,0.0,554.125,706.5,2.0,40.0,MetLife Stadium,cold,FieldTurf
Steven Sims,HOU,WR,9.25,19.5,29.75,176.0,17.4725,1.25,8.6725,0.25,0.0,0.09,0.065,6.0,43.5,3.76,0.25,0.0275,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0375,0.0,0.0,0.0,236.5,618.5,0.0,0.0,NRG Stadium,indoor,Grass
Stone Smartt,LAC,TE,7.5,7.5,13.0,86.0,9.295,0.5,9.17,0.0,0.0,0.045,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,137.5,515.0,0.0,0.0,Dignity Health Sports Park,warm,Grass
T.J. Hockenson,MIN,TE,13.0,63.0,91.4,630.4,48.05,4.0,10.116,0.4,0.6,0.198,0.186,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064,0.0,0.0,0.0,665.6,877.6,1.0,8.0,U.S. Bank Stadium,indoor,FieldTurf
Tank Bigsby,JAX,RB,13.0,1.0,4.0,6.0,0.46,0.0,6.0,0.0,0.0,0.01,0.0,50.0,132.0,10.15,2.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,125.0,875.0,3.0,88.0,TIAA Bank Field,warm,Grass
Tank Dell,HOU,WR,10.0,47.0,75.0,709.0,70.9,7.0,15.09,0.0,0.0,0.21,0.31,11.0,51.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,1.0,0.0,448.0,604.0,0.0,0.0,NRG Stadium,indoor,Grass
Tanner Hudson,CIN,TE,6.666666666666667,14.666666666666666,20.666666666666668,139.66666666666666,15.36,0.3333333333333333,11.9,0.0,0.0,0.06333333333333334,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.3333333333333333,0.0,133.0,451.3333333333333,0.0,0.0,Paul Brown Stadium,cold,FieldTurf
Taylor Heinicke,ATL,QB,6.166666666666667,0.16666666666666666,0.16666666666666666,-0.3333333333333333,-0.02,0.0,-0.3333333333333333,0.0,0.0,0.0,0.0,18.666666666666668,98.0,14.204999999999998,0.5,0.021666666666666667,1.0,0.16666666666666666,100.66666666666667,161.0,0.6749999999999999,1105.8333333333333,134.875,6.5,0.0,0.03333333333333333,4.666666666666667,11.5,1.6666666666666667,337.8333333333333,428.5,0.0,0.0,Mercedes-Benz Stadium,indoor,FieldTurf
Taysom Hill,NO,QB,14.6,13.4,17.4,135.8,8.714,1.8,9.544,0.0,0.0,0.034,0.024,60.4,316.8,21.924,4.0,0.06,2.0,0.0,35.6,55.8,0.558,421.6,30.610000000000003,1.8,0.0,0.066,1.6,5.4,0.8,348.8,983.4,0.0,0.0,Mercedes-Benz Superdome,indoor,FieldTurf
Teagan Quitoriano,HOU,TE,5.0,4.5,8.5,73.0,13.57,1.0,16.32,0.0,0.0,0.045,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145,0.0,0.0,0.0,156.5,315.0,5.0,170.0,NRG Stadium,indoor,Grass
Teddy Bridgewater,DET,QB,8.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.555555555555557,93.77777777777777,6.593333333333334,1.2222222222222223,0.027777777777777776,0.8888888888888888,0.1111111111111111,152.44444444444446,229.66666666666666,0.5066666666666667,1680.0,134.80333333333334,8.444444444444445,0.4444444444444444,0.030000000000000002,5.222222222222222,18.444444444444443,1.2222222222222223,464.55555555555554,564.2222222222222,1.0,32.0,Ford Field,indoor,FieldTurf
Tee Higgins,CIN,WR,13.75,64.25,100.75,921.0,66.6575,6.0,14.455,0.5,0.5,0.21,0.33,1.25,7.0,0.4675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0925,0.0,0.0,0.0,705.0,929.75,2.0,33.0,Paul Brown Stadium,cold,FieldTurf
Terrace Marshall,CAR,WR,11.0,21.333333333333332,36.666666666666664,255.66666666666666,22.189999999999998,0.3333333333333333,10.979999999999999,0.6666666666666666,0.3333333333333333,0.11333333333333333,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bank of America Stadium,moderate,Grass
Terry McLaurin,WAS,WR,16.0,75.6,121.8,1056.6,66.22200000000001,5.0,14.104,0.2,0.0,0.244,0.40199999999999997,2.0,14.2,0.884,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066,0.0,0.0,0.0,945.4,1060.4,3.0,76.0,FedEx Field,moderate,Grass
Tim Jones,JAX,WR,6.5,7.0,11.0,56.5,8.36,0.0,8.775,0.0,0.0,0.05,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.5,424.5,0.0,0.0,TIAA Bank Field,warm,Grass
Tommy DeVito,NYG,QB,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,195.0,21.67,1.0,0.03,2.0,0.0,114.0,178.0,0.64,1101.0,122.33,8.0,0.0,0.04,3.0,37.0,0.0,406.0,550.0,0.0,0.0,MetLife Stadium,cold,FieldTurf
Tommy Tremble,CAR,TE,13.666666666666666,20.666666666666668,33.0,182.66666666666666,13.403333333333334,2.3333333333333335,8.863333333333333,0.0,0.3333333333333333,0.08333333333333333,0.07666666666666666,1.0,3.6666666666666665,0.26333333333333336,0.3333333333333333,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12666666666666668,0.0,0.0,0.0,477.0,898.3333333333334,3.0,83.0,Bank of America Stadium,moderate,Grass
Tony Jones,ARI,RB,4.0,2.75,4.5,15.75,4.3075,0.0,4.2825,0.0,0.0,0.0475,-0.0325,17.5,49.0,10.8825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.25,245.0,0.0,0.0,State Farm Stadium,indoor,Grass
Tony Pollard,DAL,RB,15.6,35.2,45.6,263.8,16.73,1.0,7.564,0.8,0.0,0.082,0.004,152.4,724.2,45.936,4.6,0.03,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,467.8,1104.2,4.0,128.0,AT&T Stadium,indoor,FieldTurf
Travis Etienne,JAX,RB,17.0,46.5,59.0,396.0,23.295,0.5,8.620000000000001,1.0,0.0,0.1,-0.01,243.5,1066.5,62.735,8.0,0.03,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,762.5,1153.0,1.0,25.0,TIAA Bank Field,warm,Grass
Travis Homer,CHI,RB,6.8,10.4,12.4,92.8,11.408,0.4,6.992,0.2,0.0,0.054000000000000006,-0.013999999999999999,16.6,90.6,12.456,0.2,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,111.2,419.6,6.0,204.0,Soldier Field,cold,Grass
Travis Kelce,KC,TE,15.8,90.7,126.7,1132.8,71.741,7.4,12.487,1.3,0.5,0.233,0.23900000000000002,0.8,1.4,0.089,0.2,0.15,0.0,0.0,0.1,0.3,0.05,0.4,0.027000000000000003,0.0,0.0,0.081,0.1,0.0,0.0,882.7,1050.3,3.0,63.0,Arrowhead Stadium,cold,Grass
Trayveon Williams,CIN,RB,6.5,3.75,4.75,18.5,3.8025,0.0,6.6075,0.0,0.0,0.0275,-0.005000000000000001,15.5,76.75,16.025,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.75,321.0,6.0,182.0,Paul Brown Stadium,cold,FieldTurf
Tre Tucker,LV,WR,13.0,19.0,34.0,331.0,25.46,2.0,17.42,0.0,0.0,0.08,0.18,10.0,77.0,5.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,298.0,802.0,3.0,100.0,Allegiant Stadium,indoor,Grass
Trent Sherfield,BUF,WR,8.333333333333334,13.0,23.5,155.0,18.62,0.8333333333333334,12.073333333333332,0.0,0.0,0.09166666666666667,0.12833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05333333333333334,0.0,0.0,0.0,259.5,538.6666666666666,0.0,0.0,New Era Field,cold,FieldTurf
Trent Taylor,CHI,WR,7.5,14.5,22.666666666666668,139.0,18.138333333333332,0.5,9.616666666666665,0.0,0.16666666666666666,0.075,0.08333333333333333,0.8333333333333334,2.1666666666666665,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,192.5,511.5,5.0,177.0,Soldier Field,cold,Grass
Trenton Irwin,CIN,WR,5.5,10.75,15.5,146.5,19.817500000000003,1.25,12.51,0.25,0.0,0.075,0.135,0.25,2.75,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0725,0.0,0.0,0.0,171.75,363.0,0.0,0.0,Paul Brown Stadium,cold,FieldTurf
Trevon Wesco,TEN,TE,3.2,1.8,3.4,26.8,8.084,0.0,14.834,0.0,0.2,0.04,0.016,0.4,0.4,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.4,208.8,4.0,121.0,Nissan Stadium,moderate,Grass
Trevor Lawrence,JAX,QB,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.33333333333333,321.3333333333333,19.32,3.6666666666666665,0.056666666666666664,3.3333333333333335,0.0,372.0,583.3333333333334,0.64,3923.3333333333335,235.70666666666668,19.333333333333332,2.0,0.036666666666666674,13.0,31.333333333333332,7.333333333333333,1073.6666666666667,1105.3333333333333,1.0,1.0,TIAA Bank Field,warm,Grass
Trevor Siemian,NYJ,QB,5.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,35.857142857142854,4.278571428571429,0.2857142857142857,0.02,0.42857142857142855,0.0,101.0,172.57142857142858,0.48428571428571426,1107.2857142857142,126.11285714285714,6.285714285714286,0.14285714285714285,0.024285714285714282,4.571428571428571,12.142857142857142,2.0,328.7142857142857,399.57142857142856,0.0,0.0,MetLife Stadium,cold,FieldTurf
Trey McBride,ARI,TE,13.0,55.0,72.5,545.0,38.985,2.0,9.665,1.0,0.0,0.16,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0,0.0,637.5,884.5,2.0,55.0,State Farm Stadium,indoor,Grass
Trey Palmer,TB,WR,17.0,39.0,68.0,385.0,22.65,3.0,9.87,3.0,0.0,0.12,0.15,3.0,22.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,718.0,1113.0,6.0,191.0,Raymond James Stadium,warm,Grass
Trey Sermon,IND,RB,4.666666666666667,2.0,3.3333333333333335,13.0,2.2733333333333334,0.0,4.333333333333333,0.0,0.0,0.016666666666666666,0.006666666666666667,26.0,115.33333333333333,24.133333333333336,0.3333333333333333,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0,0.0,0.0,70.66666666666667,349.6666666666667,3.0,88.0,Lucas Oil Stadium,indoor,FieldTurf
